"","AdvertiserName","date","DateYear","DateMonth","DateDay","NomJour","EstFerie","SpecificationJour","TTC_Gazole","Impressions_BRANDING","Impressions_ROI","Clicks_BRANDING","Clicks_ROI","Budget_Depense_NON_Cappe_BRANDING","Budget_Depense_NON_Cappe_ROI","INTERNET_DISPLAY_InvestissementsEnEuros","PRESSE_InvestissementsEnEuros_QUOT_AUTO","PRESSE_InvestissementsEnEuros_NON_QUOT_AUTO","PRESSE_InvestissementsEnEuros_QUOT_NON_AUTO","PRESSE_InvestissementsEnEuros_NON_QUOT_NON_AUTO","RADIO_InvestissementsEnEuros","TV_NAT_InvestissementsEnEuros","TV_TNT_InvestissementsEnEuros","TV_InvestissementsEnEuros","TV_NAT_GRP","TV_TNT_GRP","TV_GRP","MOBILE_Volume_Achete","MOBILE_Net_Budget_LC","Investissement_Affichage","ConfigCompleted","ConfigStarted","UniqueVisitor","UtileVisitor","Nombre_inscription_S","Nombre_inscription_Non_S","Nombre_inscription"
"383","AUDI",2015-01-22,2015,1,22,"Jeudi",0,"Jour Ordinaire",1.1048,91,815312,25,5423,0.512559759935364,1237.29977836337,43135.3666666667,170000,43900,0,0,3890,0,0,0,0,0,0,0,0,89768.7142857143,5031,21029,24589,19305,24,22,46
"384","AUDI",2015-01-23,2015,1,23,"Vendredi",0,"Jour Ordinaire",1.1048,50,1414576,12,6354,0.213333018999547,2905.22338967097,43135.3666666667,220061,0,0,0,4980,0,0,0,0,0,0,0,0,89768.7142857143,4735,20587,24112,18997,21,21,42
"385","AUDI",2015-01-24,2015,1,24,"Samedi",0,"Jour Ordinaire",1.1048,45,1121153,11,6475,0.836197119757533,2928.30598071489,43135.3666666667,67000,0,0,0,4920,0,0,0,0,0,0,0,0,89768.7142857143,5716,24489,26529,21612,26,8,34
"386","AUDI",2015-01-25,2015,1,25,"Dimanche",1,"Jour Ordinaire",1.1164,61,1152440,14,6374,1.86009138934687,3053.2190736088,43135.3666666667,22368,0,0,0,4380,0,0,0,0,0,0,0,0,60338.1428571428,5983,25650,28743,23488,23,11,34
"387","AUDI",2015-01-26,2015,1,26,"Lundi",0,"Jour Ordinaire",1.1164,76,1865612,20,7365,0.760051789689809,3912.37174982756,43135.3666666667,0,6181,0,0,8220,0,0,0,0,0,0,0,0,60338.1428571428,4703,20619,24674,19602,80,10,90
"388","AUDI",2015-01-27,2015,1,27,"Mardi",0,"Jour Ordinaire",1.1164,111,2372357,112,7842,1.24293348618224,4458.09811903989,43135.3666666667,1800,0,0,0,10010,0,0,0,0,0,0,0,0,60338.1428571428,4951,20261,23917,18929,64,10,74
"389","AUDI",2015-01-28,2015,1,28,"Mercredi",0,"Jour Ordinaire",1.1164,363,2053911,37,7353,4.59400900355075,4037.04111286435,43135.3666666667,0,0,0,0,10130,0,0,0,0,0,0,0,0,60338.1428571428,5038,20468,24082,19240,36,11,47
"390","AUDI",2015-01-29,2015,1,29,"Jeudi",0,"Jour Ordinaire",1.1164,150865,2088483,223,8386,279.494121516669,4262.73886197318,43135.3666666667,0,14300,0,0,9740,0,0,0,0,0,0,0,0,60338.1428571428,6506,22582,28558,21295,41,15,56
"391","AUDI",2015-01-30,2015,1,30,"Vendredi",0,"Jour Ordinaire",1.1164,267491,1963357,1291,8044,480.689407709204,4222.92544463477,43135.3666666667,61440,53000,0,0,10540,0,0,0,0,0,0,0,0,60338.1428571428,5577,20794,25644,19444,86,13,99
"392","AUDI",2015-01-31,2015,1,31,"Samedi",0,"Jour Ordinaire",1.1164,3506090,1871922,35975,6982,3370.50129357515,3964.01551162057,43135.3666666667,0,0,0,0,3520,0,0,0,0,0,0,0,0,60338.1428571428,5808,22644,35188,21295,17,21,38
"393","AUDI",2015-02-01,2015,2,1,"Dimanche",1,"Jour Ordinaire",1.1504,206387,2047380,512,7115,434.783537309704,4128.02714196262,148720.733333333,0,0,0,0,3520,0,0,0,0,0,0,0,0,29912.4285714286,5888,23229,26592,22353,22,14,36
"394","AUDI",2015-02-02,2015,2,2,"Lundi",0,"Jour Ordinaire",1.1504,537677,2703555,4628,16689,2040.55120071496,8319.24749495896,148720.733333333,0,0,0,0,15500,0,0,0,0,0,0,46525.5102040816,778.322448979592,29912.4285714286,5040,19214,25175,18840,141,36,177
"395","AUDI",2015-02-03,2015,2,3,"Mardi",0,"Jour Ordinaire",1.1504,390159,3122093,1809,21166,1431.5127613702,10907.8974605987,148720.733333333,0,0,0,0,8460,0,0,0,0,0,0,46525.5102040816,778.322448979592,29912.4285714286,4702,18293,28191,18498,109,39,148
"396","AUDI",2015-02-04,2015,2,4,"Mercredi",0,"Jour Ordinaire",1.1504,365884,1595863,2614,7633,2558.69357248565,5270.5652104311,148720.733333333,0,89200,0,0,6465,0,0,0,0,0,0,46525.5102040816,778.322448979592,29912.4285714286,4751,18903,31771,19567,69,21,90
"397","AUDI",2015-02-05,2015,2,5,"Jeudi",0,"Jour Ordinaire",1.1504,277278,3549332,2726,36743,2661.49835147127,14011.7089720511,148720.733333333,0,16156,0,0,12885,0,0,0,0,0,0,46525.5102040816,778.322448979592,29912.4285714286,5124,19878,32558,19380,64,22,86
"398","AUDI",2015-02-06,2015,2,6,"Vendredi",0,"Jour Ordinaire",1.1504,299489,4783185,2324,38104,2422.80877850378,21546.0538014807,148720.733333333,47061,47500,0,0,14915,0,0,0,0,0,0,46525.5102040816,778.322448979592,29912.4285714286,5216,19925,32942,19523,40,22,62
"399","AUDI",2015-02-07,2015,2,7,"Samedi",0,"Jour Ordinaire",1.1504,342782,1621374,2425,8492,2104.27453355278,6483.5926255208,148720.733333333,0,0,0,0,11955,0,0,0,0,0,0,46525.5102040816,778.322448979592,29912.4285714286,5503,21797,33236,20749,44,21,65
"400","AUDI",2015-02-08,2015,2,8,"Dimanche",1,"Jour Ordinaire",1.1815,3995549,1722877,39101,8661,4692.44502562547,5779.39654351921,148720.733333333,0,0,0,0,6705,0,0,0,0,0,0,46525.5102040816,778.322448979592,8112.28571428571,6051,23612,46018,22907,32,9,41
"401","AUDI",2015-02-09,2015,2,9,"Lundi",0,"Jour Ordinaire",1.1815,659300,4464177,5454,36858,5485.21525789234,12996.3898583575,148720.733333333,0,0,0,0,20000,0,0,0,0,0,0,46525.5102040816,778.322448979592,8112.28571428571,5363,20492,35309,20398,75,26,101
"402","AUDI",2015-02-10,2015,2,10,"Mardi",0,"Jour Ordinaire",1.1815,422893,3190667,1889,19764,5094.58596141408,7692.27730905254,148720.733333333,0,0,0,0,16355,0,0,0,0,0,0,46525.5102040816,778.322448979592,8112.28571428571,4936,19155,32757,19032,37,10,47
"403","AUDI",2015-02-11,2015,2,11,"Mercredi",0,"Jour Ordinaire",1.1815,373637,4221661,1292,27375,4601.67748461111,18177.4601285689,148720.733333333,0,111600,0,0,16015,0,0,0,0,0,0,46525.5102040816,778.322448979592,8112.28571428571,5186,18519,29334,18626,37,15,52
"404","AUDI",2015-02-12,2015,2,12,"Jeudi",0,"Jour Ordinaire",1.1815,493413,3734500,6375,18660,7121.41861203345,9429.88535923975,148720.733333333,0,241886,0,0,7850,0,0,0,0,0,0,46525.5102040816,778.322448979592,8112.28571428571,5016,18655,31789,18760,37,17,54
"405","AUDI",2015-02-13,2015,2,13,"Vendredi",0,"Jour Ordinaire",1.1815,690293,3291622,12492,8773,6934.33037974539,5992.40608411611,148720.733333333,47061,162500,0,0,11200,0,0,0,0,0,0,46525.5102040816,778.322448979592,8112.28571428571,5433,19297,34166,18785,37,19,56
"406","AUDI",2015-02-14,2015,2,14,"Samedi",0,"Jour Ordinaire",1.1815,356062,3551189,3989,9465,6607.90851140111,6309.53737679741,148720.733333333,0,174400,0,0,9800,0,0,0,0,0,0,46525.5102040816,778.322448979592,8112.28571428571,6416,23086,33602,21435,20,15,35
"407","AUDI",2015-02-15,2015,2,15,"Dimanche",1,"Pentecôte",1.2044,377405,3326554,3702,9384,6406.49000286181,6229.5624875815,148720.733333333,0,0,0,0,7225,0,0,0,0,0,0,46525.5102040816,778.322448979592,2071.14285714286,9123,33672,43043,30340,35,12,47
"408","AUDI",2015-02-16,2015,2,16,"Lundi",0,"Jour Ordinaire",1.2044,353933,3673741,2958,8882,5409.32723192205,6567.45165067484,148720.733333333,0,0,0,0,1340,0,0,0,0,0,0,46525.5102040816,778.322448979592,2071.14285714286,6163,22562,51499,23502,45,13,58
"409","AUDI",2015-02-17,2015,2,17,"Mardi",0,"Jour Ordinaire",1.2044,461300,3324208,2484,7749,6253.89536067343,5524.28231519429,148720.733333333,0,0,0,0,2800,0,0,0,0,0,0,46525.5102040816,778.322448979592,2071.14285714286,5370,20197,32761,19885,115,9,124
"410","AUDI",2015-02-18,2015,2,18,"Mercredi",0,"Jour Ordinaire",1.2044,465016,3322565,1471,7681,5750.01372720534,5667.46574567555,148720.733333333,0,104770,0,0,3790,0,0,0,0,0,0,46525.5102040816,778.322448979592,2071.14285714286,5419,20024,32085,19559,42,22,64
"411","AUDI",2015-02-19,2015,2,19,"Jeudi",0,"Jour Ordinaire",1.2044,412049,4195050,1608,10369,4750.47023192416,9368.70381451577,148720.733333333,0,275686,0,0,3770,0,0,0,0,0,0,46525.5102040816,778.322448979592,2071.14285714286,5138,19118,29801,19162,94,19,113
"412","AUDI",2015-02-20,2015,2,20,"Vendredi",0,"Jour Ordinaire",1.2044,378085,2848727,1718,6012,4336.12296252473,5334.92486361721,148720.733333333,0,58500,0,0,4290,0,0,0,0,0,0,46525.5102040816,778.322448979592,2071.14285714286,5032,19356,29825,18955,50,17,67
"413","AUDI",2015-02-21,2015,2,21,"Samedi",0,"Jour Ordinaire",1.2044,371784,2492487,1743,6631,4068.09265955781,4757.02883621725,148720.733333333,0,89000,0,0,1760,0,0,0,0,0,0,46525.5102040816,778.322448979592,2071.14285714286,6110,23250,33926,22171,50,16,66
"414","AUDI",2015-02-22,2015,2,22,"Dimanche",1,"Jour Ordinaire",1.2096,375525,2422100,1640,4868,4697.68878044893,3976.42473112284,148720.733333333,0,0,0,0,630,0,0,0,0,0,0,46525.5102040816,778.322448979592,5245.85714285714,5654,22219,33743,22071,38,14,52
"415","AUDI",2015-02-23,2015,2,23,"Lundi",0,"Jour Ordinaire",1.2096,449908,1639138,1431,2349,6506.78769673034,2233.18554058842,148720.733333333,0,0,0,0,2030,0,0,0,0,0,0,46525.5102040816,778.322448979592,5245.85714285714,5038,19779,33077,20256,73,10,83
"416","AUDI",2015-02-24,2015,2,24,"Mardi",0,"Jour Ordinaire",1.2096,2600454,1556680,8121,2189,10313.4651593359,2668.07052173288,148720.733333333,0,110500,0,0,2800,0,0,0,0,0,0,46525.5102040816,778.322448979592,5245.85714285714,4850,18625,33584,19448,16,7,23
"417","AUDI",2015-02-25,2015,2,25,"Mercredi",0,"Jour Ordinaire",1.2096,2805436,2245734,10264,3206,5832.53128032296,6908.94658890687,148720.733333333,0,98800,0,0,2880,0,0,0,0,0,0,46525.5102040816,778.322448979592,5245.85714285714,4877,18692,28079,19114,11,2,13
"418","AUDI",2015-02-26,2015,2,26,"Jeudi",1,"Asscention",1.2096,2477881,1651632,8163,2540,5446.84097847595,2156.10371543575,148720.733333333,0,201906,0,0,4570,0,0,0,0,0,0,46525.5102040816,778.322448979592,5245.85714285714,4815,19020,28453,19309,23,6,29
"419","AUDI",2015-02-27,2015,2,27,"Vendredi",0,"Jour Ordinaire",1.2096,2833873,1479069,8415,2316,8850.11481386767,1917.94114031347,148720.733333333,0,115000,0,0,3990,0,0,0,0,0,0,46525.5102040816,778.322448979592,5245.85714285714,6705,21620,34620,22237,12,5,17
"420","AUDI",2015-02-28,2015,2,28,"Samedi",0,"Jour Ordinaire",1.2096,2561386,383459,8521,1837,7455.28601028131,691.840078764141,148720.733333333,0,85400,0,0,1720,0,0,0,0,0,0,46525.5102040816,778.322448979592,5245.85714285714,6225,21764,31869,21851,11,10,21
"421","AUDI",2015-03-01,2015,3,1,"Dimanche",1,"Jour Ordinaire",1.2174,2445610,203,9209,836,6962.14437933999,5.81521784812212,65814.7,0,0,0,0,980,0,0,0,0,0,0,46525.5102040816,778.322448979592,7535,6302,23249,33913,23998,21,14,35
"422","AUDI",2015-03-02,2015,3,2,"Lundi",0,"Jour Ordinaire",1.2174,2611011,152,9507,559,7573.73615259678,3.57531279687956,65814.7,0,0,0,0,16610,0,0,0,0,0,0,46525.5102040816,778.322448979592,7535,5230,20099,30834,21096,11,3,14
"423","AUDI",2015-03-03,2015,3,3,"Mardi",0,"Jour Ordinaire",1.2174,2409678,167,9265,495,4202.2815365275,1.2408711098507,65814.7,0,0,0,0,20380,0,0,0,0,0,0,46525.5102040816,778.322448979592,7535,4958,18490,28715,19465,23,12,35
"424","AUDI",2015-03-04,2015,3,4,"Mercredi",0,"Jour Ordinaire",1.2174,2415741,75,8942,460,4235.55164730994,0.712331336289644,65814.7,0,111600,0,0,13480,0,0,0,0,0,0,46525.5102040816,778.322448979592,7535,4687,18391,27756,19002,36,12,48
"425","AUDI",2015-03-05,2015,3,5,"Jeudi",0,"Jour Ordinaire",1.2174,2537469,70,9675,371,3980.05800523274,0.426445184286684,65814.7,0,342076,0,0,14500,0,0,0,0,0,0,46525.5102040816,778.322448979592,7535,4556,17368,27824,18306,68,10,78
"426","AUDI",2015-03-06,2015,3,6,"Vendredi",0,"Jour Ordinaire",1.2174,2434546,58,9536,351,4005.54027037028,0.0811671713963151,65814.7,45753,117000,0,0,20030,0,0,0,0,0,0,46525.5102040816,778.322448979592,7535,4773,17742,28897,18339,22,11,33
"427","AUDI",2015-03-07,2015,3,7,"Samedi",0,"Jour Ordinaire",1.2174,2367814,57,10594,404,4078.40380086877,0.375222958616912,65814.7,0,0,0,0,7900,0,0,0,0,0,0,46525.5102040816,778.322448979592,7535,5129,19465,30517,20371,17,14,31
"428","AUDI",2015-03-08,2015,3,8,"Dimanche",1,"Jour Ordinaire",1.2191,5357913,45,41149,385,6867.47151580798,0.745848141506314,65814.7,0,0,0,0,6320,0,0,0,0,0,0,46525.5102040816,778.322448979592,9404.14285714286,5593,22184,46776,23782,21,18,39
"429","AUDI",2015-03-09,2015,3,9,"Lundi",0,"Jour Ordinaire",1.2191,2465866,45,7012,350,2840.49062402519,0.071013777077198,65814.7,0,0,0,0,6670,0,0,0,0,0,0,46525.5102040816,778.322448979592,9404.14285714286,5304,20598,36035,22738,55,11,66
"430","AUDI",2015-03-10,2015,3,10,"Mardi",0,"Jour Ordinaire",1.2191,2514192,50,6806,318,2771.05726851584,0.368156569875777,65814.7,0,0,0,0,7330,0,0,0,0,0,0,46525.5102040816,778.322448979592,9404.14285714286,4712,17968,30326,19257,138,11,149
"431","AUDI",2015-03-11,2015,3,11,"Mercredi",0,"Jour Ordinaire",1.2191,9631346,50,31329,315,70037.196893952,0.378712119869888,65814.7,0,129700,0,0,8390,0,0,0,0,0,0,46525.5102040816,778.322448979592,9404.14285714286,5005,19238,30295,19926,89,13,102
"432","AUDI",2015-03-12,2015,3,12,"Jeudi",0,"Jour Ordinaire",1.2191,7757354,70,39321,294,54155.1987091494,0.854859608106315,65814.7,0,25894,0,0,10880,0,0,0,0,0,0,46525.5102040816,778.322448979592,9404.14285714286,5151,19458,37243,23719,60,16,76
"433","AUDI",2015-03-13,2015,3,13,"Vendredi",0,"Jour Ordinaire",1.2191,2918117,1170,14185,387,3977.66594747372,2.59297325160354,65814.7,61440,47500,0,0,12970,0,0,0,0,0,0,46525.5102040816,778.322448979592,9404.14285714286,5076,19795,32254,21239,74,17,91
"434","AUDI",2015-03-14,2015,3,14,"Samedi",0,"Jour Ordinaire",1.2191,1585490,689,4027,325,2768.1045558084,1.09872186091542,65814.7,0,75800,0,0,4600,0,0,0,0,0,0,46525.5102040816,778.322448979592,9404.14285714286,6172,23520,34577,23426,23,12,35
"435","AUDI",2015-03-15,2015,3,15,"Dimanche",1,"Jour Ordinaire",1.201,5229231,341,43723,362,6157.90265204558,0.556779970526695,65814.7,0,0,0,0,3900,0,0,0,0,0,0,46525.5102040816,778.322448979592,216112.714285714,7177,28182,50888,29526,22,12,34
"436","AUDI",2015-03-16,2015,3,16,"Lundi",0,"Jour Ordinaire",1.201,2024682,961,6721,112,3886.7919927333,2.72553557529673,65814.7,0,3489,0,0,8990,0,0,0,0,0,0,164679.310204082,2210.17673469388,216112.714285714,5199,20552,34736,21648,114,5,119
"437","AUDI",2015-03-17,2015,3,17,"Mardi",0,"Jour Ordinaire",1.201,1937343,594997,10105,1419,9534.19224743027,1806.21394850981,65814.7,0,0,0,0,10750,0,0,0,0,0,0,164679.310204082,2210.17673469388,216112.714285714,4622,18283,32230,19239,63,15,78
"438","AUDI",2015-03-18,2015,3,18,"Mercredi",0,"Jour Ordinaire",1.201,1394089,1661548,5525,9335,4601.07579101604,3888.81402126135,65814.7,0,111600,0,0,10500,0,0,0,0,0,0,164679.310204082,2210.17673469388,216112.714285714,4894,18696,31412,20091,79,22,101
"439","AUDI",2015-03-19,2015,3,19,"Jeudi",0,"Jour Ordinaire",1.201,1732723,838131,6084,8774,5678.21887471444,3368.91226722133,65814.7,0,162400,0,0,18150,0,0,0,0,0,0,164679.310204082,2210.17673469388,216112.714285714,5594,19547,31374,20393,83,16,99
"440","AUDI",2015-03-20,2015,3,20,"Vendredi",0,"Jour Ordinaire",1.201,1679613,927099,4492,4803,5464.19816151928,2882.39547828265,65814.7,0,47500,0,0,13320,0,0,0,0,0,0,164679.310204082,2210.17673469388,216112.714285714,5464,19801,28115,20242,58,24,82
"441","AUDI",2015-03-21,2015,3,21,"Samedi",0,"Jour Ordinaire",1.201,2110700,787818,8317,9239,7428.02215087631,3492.86195276027,65814.7,0,5100,0,0,6780,0,0,0,0,0,0,164679.310204082,2210.17673469388,216112.714285714,6547,24253,31200,23491,29,15,44
"442","AUDI",2015-03-22,2015,3,22,"Dimanche",1,"Jour Ordinaire",1.1902,2256216,804729,9299,9163,8248.51858736344,3513.23769042158,65814.7,0,0,0,0,4770,0,0,0,0,0,0,164679.310204082,2210.17673469388,98540.7142857143,6829,25331,36224,25990,34,23,57
"443","AUDI",2015-03-23,2015,3,23,"Lundi",0,"Jour Ordinaire",1.1902,1524486,1042255,3908,9262,5530.03533222863,3742.20890585303,65814.7,2900,3489,0,0,3690,0,0,0,0,0,0,118153.8,1431.85428571429,98540.7142857143,5274,19571,25180,20800,61,20,81
"444","AUDI",2015-03-24,2015,3,24,"Mardi",0,"Jour Ordinaire",1.1902,1811522,952302,8082,9285,12146.0848136552,3573.29324833667,65814.7,0,0,0,0,3230,0,0,0,0,0,0,118153.8,1431.85428571429,98540.7142857143,4966,18892,24376,19831,65,14,79
"445","AUDI",2015-03-25,2015,3,25,"Mercredi",0,"Jour Ordinaire",1.1902,1260661,1408977,3673,9496,4872.36168011014,4616.24781945282,65814.7,0,63683,0,0,4170,0,0,0,0,0,0,118153.8,1431.85428571429,98540.7142857143,5299,19920,25715,20806,46,15,61
"446","AUDI",2015-03-26,2015,3,26,"Jeudi",0,"Jour Ordinaire",1.1902,1359181,1719341,5349,9823,5239.94109528536,5159.77615685217,65814.7,0,14300,0,0,3770,0,0,0,0,0,0,118153.8,1431.85428571429,98540.7142857143,6060,20700,29841,22493,97,22,119
"447","AUDI",2015-03-27,2015,3,27,"Vendredi",0,"Jour Ordinaire",1.1902,1196972,16886880,4519,54783,4748.89376878479,49726.2947786951,65814.7,51661,98000,0,0,2830,0,0,0,0,0,0,118153.8,1431.85428571429,98540.7142857143,6244,21311,26748,21073,131,22,153
"448","AUDI",2015-03-28,2015,3,28,"Samedi",0,"Jour Ordinaire",1.1902,1360778,1526695,6946,8200,5800.66174079279,4677.78006886233,65814.7,0,0,0,0,1510,0,0,0,0,0,0,118153.8,1431.85428571429,98540.7142857143,5642,22042,26434,21778,21,10,31
"449","AUDI",2015-03-29,2015,3,29,"Dimanche",1,"Jour Ordinaire",1.1826,1240191,1589396,6454,10192,5686.60927665503,5207.28123362364,65814.7,0,0,0,0,710,0,0,0,0,0,0,118153.8,1431.85428571429,71950.1428571429,6051,22987,28165,23690,28,13,41
"450","AUDI",2015-03-30,2015,3,30,"Lundi",0,"Jour Ordinaire",1.1826,422142,1839892,1812,9468,3047.16491884499,4970.55260165051,65814.7,0,0,0,0,4380,0,0,0,0,0,0,118153.8,1431.85428571429,71950.1428571429,4882,18751,24780,20285,82,8,90
"451","AUDI",2015-03-31,2015,3,31,"Mardi",0,"Jour Ordinaire",1.1826,1021476,1645942,7102,9427,10168.4181112188,4841.53112606257,65814.7,0,44000,0,0,6880,0,0,0,0,0,0,118153.8,1431.85428571429,71950.1428571429,4575,17680,22726,18651,74,13,87
"452","AUDI",2015-04-01,2015,4,1,"Mercredi",0,"Jour Ordinaire",1.1826,392810,1050223,2871,8406,2541.70901758856,4232.71050287692,34174.0666666667,0,0,0,0,6290,0,0,0,0,0,0,118153.8,1431.85428571429,71950.1428571429,4144,18852,23364,19478,47,11,58
"453","AUDI",2015-04-02,2015,4,2,"Jeudi",0,"Jour Ordinaire",1.1826,702759,351321,4988,1546,3938.66538720418,1182.06229744638,34174.0666666667,0,15570,0,0,4580,0,0,0,0,0,0,118153.8,1431.85428571429,71950.1428571429,4038,18926,22531,18657,26,13,39
"454","AUDI",2015-04-03,2015,4,3,"Vendredi",0,"Jour Ordinaire",1.1826,441695,261881,2445,142,2361.02284852052,511.483334735185,34174.0666666667,62748,0,0,0,6200,0,0,0,0,0,0,118153.8,1431.85428571429,71950.1428571429,4601,19825,22424,18967,86,15,101
"455","AUDI",2015-04-04,2015,4,4,"Samedi",0,"Jour Ordinaire",1.1826,781034,253162,6580,139,3903.53251742603,490.758672278751,34174.0666666667,0,85400,0,0,3720,0,0,0,0,0,0,118153.8,1431.85428571429,71950.1428571429,5000,21874,24212,20683,28,6,34
"456","AUDI",2015-04-05,2015,4,5,"Dimanche",1,"Pâcques",1.1862,797335,258045,6222,103,3812.5207940326,509.448807125866,34174.0666666667,0,0,0,0,1980,0,0,0,0,0,0,118153.8,1431.85428571429,35773.8571428572,4273,19456,23146,19639,19,14,33
"457","AUDI",2015-04-06,2015,4,6,"Lundi",0,"Jour Ordinaire",1.1862,788142,236394,4718,139,3858.72703785304,459.47492958666,34174.0666666667,0,3489,0,0,15948,0,0,0,0,0,0,118153.8,1431.85428571429,35773.8571428572,4307,19512,22940,19463,20,15,35
"458","AUDI",2015-04-07,2015,4,7,"Mardi",0,"Jour Ordinaire",1.1862,980790,250466,3830,123,5455.840384152,485.419381171346,34174.0666666667,0,0,0,0,31027,0,0,0,0,0,0,118153.8,1431.85428571429,35773.8571428572,3951,17512,21829,18144,104,11,115
"459","AUDI",2015-04-08,2015,4,8,"Mercredi",0,"Jour Ordinaire",1.1862,676530,215120,4196,146,3643.30816588999,386.614343894236,34174.0666666667,0,0,0,0,36143,0,0,0,0,0,0,118153.8,1431.85428571429,35773.8571428572,3848,17529,21341,17964,28,14,42
"460","AUDI",2015-04-09,2015,4,9,"Jeudi",0,"Jour Ordinaire",1.1862,687516,202241,4543,156,3879.06854687344,371.962716067836,34174.0666666667,0,0,0,0,38057,0,0,0,0,0,0,118153.8,1431.85428571429,35773.8571428572,3540,15845,19975,17019,58,16,74
"461","AUDI",2015-04-10,2015,4,10,"Vendredi",0,"Jour Ordinaire",1.1862,301406,579730,1585,315,1631.62139947209,1157.02908591199,34174.0666666667,51661,0,0,0,36011,0,0,0,0,0,0,118153.8,1431.85428571429,35773.8571428572,3661,16387,20577,17326,101,9,110
"462","AUDI",2015-04-11,2015,4,11,"Samedi",0,"Jour Ordinaire",1.1862,954385,694323,10139,378,5615.66186533659,1371.93846286652,34174.0666666667,0,0,0,0,13917,0,0,0,0,0,0,118153.8,1431.85428571429,35773.8571428572,4256,19372,22730,19385,23,8,31
"463","AUDI",2015-04-12,2015,4,12,"Dimanche",1,"Jour Ordinaire",1.2121,334550,693775,1537,382,1941.66755398863,1374.23962074774,34174.0666666667,0,0,0,0,14747,0,0,0,0,0,0,118153.8,1431.85428571429,7518.28571428571,3601,16790,20871,17674,14,10,24
"464","AUDI",2015-04-13,2015,4,13,"Lundi",0,"Jour Ordinaire",1.2121,456877,1007930,1749,530,2707.49838740152,1868.96235135267,34174.0666666667,28400,0,0,0,42615,0,0,0,0,0,0,118153.8,1431.85428571429,7518.28571428571,3554,16299,20732,17341,22,13,35
"465","AUDI",2015-04-14,2015,4,14,"Mardi",0,"Jour Ordinaire",1.2121,1242108,574647,5846,273,4938.65064577397,1060.22418650031,34174.0666666667,0,0,0,0,44472,0,0,0,0,0,0,118153.8,1431.85428571429,7518.28571428571,3183,15105,19205,16055,120,17,137
"466","AUDI",2015-04-15,2015,4,15,"Mercredi",0,"Jour Ordinaire",1.2121,464819,752633,2442,346,2769.8885720274,1016.05019295911,34174.0666666667,0,0,0,0,47170,0,0,0,0,0,0,118153.8,1431.85428571429,7518.28571428571,3298,15245,19089,16155,86,10,96
"467","AUDI",2015-04-16,2015,4,16,"Jeudi",0,"Jour Ordinaire",1.2121,542778,743968,3247,343,3541.64550688886,1052.35129993594,34174.0666666667,0,15570,0,0,49130,0,0,0,0,0,0,118153.8,1431.85428571429,7518.28571428571,3863,17287,20503,17598,90,7,97
"468","AUDI",2015-04-17,2015,4,17,"Vendredi",0,"Jour Ordinaire",1.2121,1918648,2417456,16154,1374,1335936.08714549,2932.68118053955,34174.0666666667,47061,23700,0,0,47611,0,0,0,0,0,0,118153.8,1431.85428571429,7518.28571428571,5345,21383,25375,20774,61,10,71
"469","AUDI",2015-04-18,2015,4,18,"Samedi",0,"Jour Ordinaire",1.2121,1684014,3578915,13687,1949,969883.138509096,4216.1634271019,34174.0666666667,0,0,0,0,16932,0,0,0,0,0,0,118153.8,1431.85428571429,7518.28571428571,4579,19590,22369,19048,26,13,39
"470","AUDI",2015-04-19,2015,4,19,"Dimanche",1,"Jour Ordinaire",1.2247,1640100,3545762,15918,1957,896267.916962161,4183.32135411077,34174.0666666667,0,0,0,0,15202,0,0,0,0,0,0,118153.8,1431.85428571429,2960.71428571428,5207,23358,25660,22312,21,9,30
"471","AUDI",2015-04-20,2015,4,20,"Lundi",0,"Jour Ordinaire",1.2247,435880,3544124,6132,1771,809852.405617594,4645.16632588013,34174.0666666667,0,0,0,0,3160,0,0,0,0,0,0,0,0,2960.71428571428,4181,18616,21719,18458,120,8,128
"472","AUDI",2015-04-21,2015,4,21,"Mardi",0,"Jour Ordinaire",1.2247,263796,3693066,2166,1753,623963.442973418,4983.77799604657,34174.0666666667,0,0,0,0,3300,0,0,0,0,0,0,0,0,2960.71428571428,3747,16894,19612,16704,33,6,39
"473","AUDI",2015-04-22,2015,4,22,"Mercredi",0,"Jour Ordinaire",1.2247,270007,3789030,2218,1675,634766.359165301,4980.76537682657,34174.0666666667,0,0,0,0,5140,0,0,0,0,0,0,0,0,2960.71428571428,3641,16747,19620,16670,18,15,33
"474","AUDI",2015-04-23,2015,4,23,"Jeudi",0,"Jour Ordinaire",1.2247,282925,3722341,2160,1602,572479.738808914,5052.10126430638,34174.0666666667,55036,19900,0,0,5070,0,0,0,0,0,0,0,0,2960.71428571428,3788,17304,19573,16779,26,6,32
"475","AUDI",2015-04-24,2015,4,24,"Vendredi",0,"Jour Ordinaire",1.2247,238258,3624616,2011,1594,689839.919868607,4815.6419980997,34174.0666666667,0,0,0,0,7200,0,0,0,0,0,0,0,0,2960.71428571428,3736,17774,19860,17088,156,9,165
"476","AUDI",2015-04-25,2015,4,25,"Samedi",0,"Jour Ordinaire",1.2247,234155,3629852,1905,1893,704162.380037206,4814.77191994413,34174.0666666667,0,0,0,0,4290,0,0,0,0,0,0,0,0,2960.71428571428,4612,21051,23497,20348,20,2,22
