"","annonceur","date","DateYear","DateMonth","DateDay","NomJour","EstFerie","SpecificationJour","TTC_Gazole","Impressions_BRANDING","Impressions_ROI","Clicks_BRANDING","Clicks_ROI","Budget_Depense_NON_Cappe_BRANDING","Budget_Depense_NON_Cappe_ROI","INTERNET_DISPLAY_InvestissementsEnEuros","PRESSE_InvestissementsEnEuros_QUOT_AUTO","PRESSE_InvestissementsEnEuros_NON_QUOT_AUTO","PRESSE_InvestissementsEnEuros_QUOT_NON_AUTO","PRESSE_InvestissementsEnEuros_NON_QUOT_NON_AUTO","RADIO_InvestissementsEnEuros","TV_NAT_InvestissementsEnEuros","TV_TNT_InvestissementsEnEuros","TV_InvestissementsEnEuros","TV_NAT_GRP","TV_TNT_GRP","TV_GRP","MOBILE_Volume_Achete","MOBILE_Net_Budget_LC","Investissement_Affichage","INTERNET_DISPLAY_InvestissementsEnEuros_BMW","PRESSE_InvestissementsEnEuros_QUOT_AUTO_BMW","PRESSE_InvestissementsEnEuros_NON_QUOT_AUTO_BMW","PRESSE_InvestissementsEnEuros_QUOT_NON_AUTO_BMW","PRESSE_InvestissementsEnEuros_NON_QUOT_NON_AUTO_BMW","RADIO_InvestissementsEnEuros_BMW","TV_NAT_InvestissementsEnEuros_BMW","TV_NAT_GRP_BMW","TV_TNT_InvestissementsEnEuros_BMW","TV_TNT_GRP_BMW","Investissement_Affichage_BMW","INTERNET_DISPLAY_InvestissementsEnEuros_MERCEDES","PRESSE_InvestissementsEnEuros_QUOT_AUTO_MERCEDES","PRESSE_InvestissementsEnEuros_NON_QUOT_AUTO_MERCEDES","PRESSE_InvestissementsEnEuros_QUOT_NON_AUTO_MERCEDES","PRESSE_InvestissementsEnEuros_NON_QUOT_NON_AUTO_MERCEDES","RADIO_InvestissementsEnEuros_MERCEDES","TV_NAT_InvestissementsEnEuros_MERCEDES","TV_NAT_GRP_MERCEDES","TV_TNT_InvestissementsEnEuros_MERCEDES","TV_TNT_GRP_MERCEDES","Investissement_Affichage_MERCEDES","ConfigStarted","ConfigCompleted","UniqueVisitor","UtileVisitor","Nombre_inscription_S","Nombre_inscription_Non_S","Nombre_inscription","JourNormalise","IsMondialAuto2014","IsOPO","IsPrimeAlaCasse","IsJourdelan","IsPentecôte","IsAsscention","IsPâcques","IsFêtedutravail","Is08Mais","Is14Juillet","Is15août","IspremierNovembre","Is11Novembre","IsNoël"
"61","AUDI",2014-03-02,"2014","3","2","Dimanche",1,"Pentecôte",1.3265,1225542.864,1462051.136,1449.315,797.685,2715.51866743171,1615.45209402238,66574,10189,0,0,0,4540,0,0,0,0,0,0,0,0,5576,65866,0,0,0,0,0,0,0,0,0,2718,8661,0,0,0,0,0,0,0,0,0,28550,18744,4270,26791,18243,23,20,43,0.167123287671233,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"62","AUDI",2014-03-03,"2014","3","3","Lundi",0,"Jour Ordinaire",1.3265,1151630.736,1373875.264,1518.33,835.67,2623.37090767206,1560.63372976345,66574,0,0,0,0,9210,0,0,0,0,0,0,0,0,5576,65866,0,25000,0,0,0,0,0,0,0,2718,8661,113,0,0,0,0,0,0,0,0,28550,17962,4089,26641,18271,25,10,35,0.16986301369863,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"63","AUDI",2014-03-04,"2014","3","4","Mardi",0,"Jour Ordinaire",1.3265,960990.36,1146444.64,1300.32,715.68,2344.29810189372,1394.61434131795,66574,0,0,0,0,13190,0,0,0,0,0,0,0,0,5576,65866,0,0,0,0,0,0,0,0,0,2718,8661,6535,0,0,0,0,0,0,0,0,28550,16495,3777,25278,16968,35,11,46,0.172602739726027,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"64","AUDI",2014-03-05,"2014","3","5","Mercredi",0,"Jour Ordinaire",1.3265,1126182.744,1343516.256,1157.13,636.87,2575.39586729458,1532.09355422788,66574,0,0,0,0,10310,0,0,0,0,0,0,0,0,5576,65866,2424,0,0,0,0,0,0,0,0,2718,8661,113,0,0,0,0,0,0,0,0,28550,15762,3678,24162,16418,34,11,45,0.175342465753425,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"65","AUDI",2014-03-06,"2014","3","6","Jeudi",0,"Jour Ordinaire",1.3265,1008468.168,1203084.832,1056.51,581.49,2243.9152390838,1334.89694446293,66574,0,38300,0,0,11200,0,0,0,0,0,0,0,0,5576,65866,3236,5640,0,0,0,0,0,0,0,2718,8661,113,113028,0,0,0,0,0,0,0,28550,15045,3595,22795,15320,73,21,94,0.178082191780822,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"66","AUDI",2014-03-07,"2014","3","7","Vendredi",0,"Jour Ordinaire",1.3265,1048928.592,1251353.408,1146.165,630.835,2436.37879700194,1449.39280906176,66574,6080,29550,0,0,12600,0,0,0,0,0,0,0,0,5576,65866,0,27000,0,0,0,0,0,0,0,2718,8661,4658,147600,0,0,0,0,0,0,0,28550,15450,3555,22896,14836,36,25,61,0.180821917808219,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"67","AUDI",2014-03-08,"2014","3","8","Samedi",0,"Jour Ordinaire",1.3265,1023254.424,1220724.576,1119.075,615.925,2373.52108001455,1411.99898380451,66574,0,0,0,0,4280,0,0,0,0,0,0,0,0,5576,65866,14221,0,0,0,0,0,0,0,0,2718,8661,14701,0,0,0,0,28400,221,0,0,28550,16036,3645,22652,14883,39,10,49,0.183561643835616,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"68","AUDI",2014-03-09,"2014","3","9","Dimanche",1,"Jour Ordinaire",1.3129,920697.744,1098376.256,1161.645,639.355,2177.91523038501,1295.63378139332,66574,20586,0,0,0,5140,0,0,0,0,0,0,0,0,14001,65866,61000,0,0,0,0,0,0,0,0,11808,8661,3484,0,0,0,0,132000,860,15311,65,346256,17866,4033,25831,17133,28,8,36,0.186301369863014,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"69","AUDI",2014-03-10,"2014","3","10","Lundi",0,"Jour Ordinaire",1.3129,909597.792,1085134.208,872.685,480.315,2107.30244807765,1253.62649622482,66574,11771,3388,0,0,7700,0,0,0,0,0,0,0,0,14001,65866,268,17400,0,0,48071,0,0,0,0,11808,8661,238853,26000,0,0,48071,20700,173,29691,198,346256,16521,3755,24784,16909,29,13,42,0.189041095890411,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"70","AUDI",2014-03-11,"2014","3","11","Mardi",0,"Jour Ordinaire",1.3129,881678.736,1051827.264,805.605,443.395,1796.98977853528,1069.0226274221,66574,4753,0,0,0,10050,0,0,0,0,0,0,0,0,14001,65866,0,0,0,0,47186,0,0,0,0,11808,8661,47113,0,0,0,47186,69720,584,43388,283,346256,16404,3590,24161,16341,57,16,73,0.191780821917808,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"71","AUDI",2014-03-12,"2014","3","12","Mercredi",0,"Jour Ordinaire",1.3129,864182.016,1030953.984,736.59,405.41,1757.52295130311,1045.54395667633,66574,85666,0,0,0,17930,0,0,0,0,0,0,0,0,14001,65866,48657,125150,0,0,54989,0,0,0,0,11808,8661,261703,101000,0,0,54989,184800,1039,47762,278,346256,16735,3714,24164,16368,37,14,51,0.194520547945205,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"72","AUDI",2014-03-13,"2014","3","13","Jeudi",1,"Asscention",1.3129,834111.552,995080.448,735.3,404.7,1741.25710387736,1035.86746371014,66574,0,0,0,0,18430,0,0,0,0,0,0,0,0,14001,65866,4601,14643,0,0,54251,0,0,0,0,11808,8661,149632,274333,0,0,54251,94320,674,47949,301,346256,18358,4105,26376,18082,28,6,34,0.197260273972603,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"73","AUDI",2014-03-14,"2014","3","14","Vendredi",0,"Jour Ordinaire",1.3129,944282.064,1126511.936,770.775,424.225,1966.42600200115,1169.81961522557,66574,53522,12800,0,0,16150,0,0,0,0,0,0,0,0,14001,65866,60744,0,0,0,55100,0,0,0,0,11808,8661,93652,186515,0,0,55100,17300,121,30409,176,346256,20953,4736,30803,21708,39,10,49,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"74","AUDI",2014-03-15,"2014","3","15","Samedi",0,"Jour Ordinaire",1.3129,918003.696,1095162.304,780.45,429.55,1921.60246061908,1143.15425488184,66574,18853,0,0,0,3420,0,0,0,0,0,0,0,0,14001,65866,44679,0,0,0,35372,0,0,0,0,11808,8661,240075,0,0,0,35372,200890,1339,26215,148,346256,22061,5023,28556,19830,34,17,51,0.202739726027397,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"75","AUDI",2014-03-16,"2014","3","16","Dimanche",1,"Jour Ordinaire",1.3004,908125.368,1083377.632,739.815,407.185,1875.14003602344,1115.51392892623,66574,2190,0,0,0,2720,0,0,0,0,0,0,0,0,126736,65866,22951,0,0,0,19432,0,0,0,0,180177,8661,220278,0,0,0,19432,189400,995,20340,124,107108,21494,5014,28532,19573,29,8,37,0.205479452054795,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"76","AUDI",2014-03-17,"2014","3","17","Lundi",0,"Jour Ordinaire",1.3004,886425.24,1057489.76,763.035,419.965,1808.4847962205,1075.86097127631,66574,3160,3388,0,0,7340,0,0,0,0,0,0,0,0,126736,65866,0,61730,0,0,22301,0,0,0,0,180177,8661,110100,5700,0,0,22301,13000,70,37532,232,107108,19642,4491,26925,18093,34,14,48,0.208219178082192,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"77","AUDI",2014-03-18,"2014","3","18","Mardi",0,"Jour Ordinaire",1.3004,745902.912,889849.088,561.795,309.205,1222.92651569131,727.514498170426,66574,9506,0,0,0,2490,0,0,0,0,0,0,0,0,126736,65866,1976,0,0,0,6370,0,0,0,0,180177,8661,263115,19900,0,0,6370,107560,700,50363,321,107108,18205,4292,25543,17280,44,13,57,0.210958904109589,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"78","AUDI",2014-03-19,"2014","3","19","Mercredi",0,"Jour Ordinaire",1.3004,786436.296,938204.704,557.925,307.075,1404.77145130638,835.693383313043,66574,32000,0,0,0,10300,0,0,0,0,0,0,0,0,126736,65866,48657,30500,0,0,9540,0,0,0,0,180177,8661,55935,196200,0,0,9540,23400,130,44514,314,107108,17879,4108,24188,16470,44,11,55,0.213698630136986,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"79","AUDI",2014-03-20,"2014","3","20","Jeudi",0,"Jour Ordinaire",1.3004,787115.736,939015.264,606.3,333.7,1556.18808041439,925.770580533602,66574,0,19900,0,0,17760,0,0,0,0,0,0,0,0,126736,65866,465,153073,0,0,4860,0,0,0,0,180177,8661,51558,152678,0,0,4860,18260,408,37846,215,107108,16176,3687,23650,15414,47,7,54,0.216438356164384,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"80","AUDI",2014-03-21,"2014","3","21","Vendredi",0,"Jour Ordinaire",1.3004,864540.432,1031381.568,693.375,381.625,1757.94700987676,1045.79622756624,66574,8287,12800,0,0,17790,0,0,0,0,0,0,0,0,126736,65866,0,141509,0,0,9705,0,0,0,0,180177,8661,33423,257974,0,0,9705,110900,611,47248,270,107108,17845,4001,24070,15972,48,16,64,0.219178082191781,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"81","AUDI",2014-03-22,"2014","3","22","Samedi",0,"Jour Ordinaire",1.3004,861149.16,1027335.84,726.27,399.73,1776.5867269218,1056.88492686097,66574,0,0,0,0,8890,0,0,0,0,0,0,0,0,126736,65866,13584,245400,0,0,9087,0,0,0,0,180177,8661,160308,0,0,0,9087,126600,724,32496,202,107108,22725,5510,28328,19335,53,15,68,0.221917808219178,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"82","AUDI",2014-03-23,"2014","3","23","Dimanche",1,"Jour Ordinaire",1.3047,855199.728,1020238.272,830.115,456.885,1742.42415969885,1036.56174093727,66574,6059,0,0,0,7060,0,0,0,0,0,0,0,0,59027,65866,0,0,0,0,0,0,0,0,0,66209,8661,0,0,0,0,0,125860,894,26751,238,10889,22263,5124,28428,19273,38,18,56,0.224657534246575,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"83","AUDI",2014-03-24,"2014","3","24","Lundi",0,"Jour Ordinaire",1.3047,823363.176,982257.824,910.74,501.26,1552.17352062064,923.382333638751,66574,187000,0,0,0,9060,0,0,0,0,0,0,0,0,59027,65866,8843,0,0,0,0,0,0,0,0,66209,8661,2353,0,0,0,0,79660,452,22424,164,10889,18855,4299,26129,17380,48,23,71,0.227397260273973,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"84","AUDI",2014-03-25,"2014","3","25","Mardi",0,"Jour Ordinaire",1.3047,830871.672,991215.328,703.05,386.95,1612.69764367553,959.387912425794,66574,12736,0,0,0,8320,0,0,0,0,0,0,0,0,59027,65866,0,71000,0,0,0,0,0,0,0,66209,8661,113,0,0,0,0,98000,652,21914,149,10889,17233,3988,24098,16049,49,13,62,0.23013698630137,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"85","AUDI",2014-03-26,"2014","3","26","Mercredi",0,"Jour Ordinaire",1.3047,967550.832,1154271.168,764.325,420.675,1860.38252474813,1106.73473960295,66574,43357,0,0,0,12200,0,0,0,0,0,0,0,0,59027,65866,0,221559,0,0,12803,0,0,0,0,66209,8661,63831,11614,0,0,12803,74660,791,53746,404,10889,17415,3959,24217,16474,49,19,68,0.232876712328767,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"86","AUDI",2014-03-27,"2014","3","27","Jeudi",0,"Jour Ordinaire",1.3047,927436.056,1106414.944,734.01,403.99,1757.12257228615,1045.30577266784,66574,0,14300,0,0,2700,0,0,0,0,0,0,0,0,59027,65866,2070,221813,0,0,13408,0,0,0,0,66209,8661,113,177120,0,0,13408,83160,651,52732,362,10889,16381,3816,23768,16137,58,35,93,0.235616438356164,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"87","AUDI",2014-03-28,"2014","3","28","Vendredi",0,"Jour Ordinaire",1.3047,962090.232,1147756.768,683.055,375.945,1985.87999941029,1181.39272692191,66574,102667,15120,0,0,3180,0,0,0,0,0,0,0,0,59027,65866,0,11155,0,0,12278,0,0,0,0,66209,8661,113,195425,0,0,12278,38660,313,46167,279,10889,16451,3772,22898,15524,49,16,65,0.238356164383562,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"88","AUDI",2014-03-29,"2014","3","29","Samedi",0,"Jour Ordinaire",1.3047,975313.32,1163531.68,995.88,548.12,2426.9282557918,1443.77071676291,66574,15024,0,0,0,2000,0,0,0,0,0,0,0,0,59027,65866,2849,0,0,0,8448,0,0,0,0,66209,8661,23011,84100,0,0,8448,103880,633,30186,167,10889,18286,4180,24771,16665,19,6,25,0.241095890410959,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"89","AUDI",2014-03-30,"2014","3","30","Dimanche",1,"Jour Ordinaire",1.3072,964819.392,1151012.608,1268.07,697.93,2263.4774323082,1346.53442145289,66574,0,0,0,0,3570,0,0,0,0,0,0,0,0,8842,65866,0,0,0,0,0,0,0,0,0,2677,8661,151772,0,0,0,0,32000,178,21312,98,777,18258,4224,25292,16767,22,12,34,0.243835616438356,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"90","AUDI",2014-03-31,"2014","3","31","Lundi",0,"Jour Ordinaire",1.3072,296861.928,354151.072,747.555,411.445,1202.75092638213,715.512114099736,66574,16505,0,0,0,3410,0,0,0,0,0,0,0,0,8842,65866,6132,26768,0,0,0,0,0,0,0,2677,8661,742861,11000,0,0,0,75700,1323,39798,249,777,16364,3725,23832,15975,81,20,101,0.246575342465753,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"91","AUDI",2014-04-01,"2014","4","1","Mardi",0,"Jour Ordinaire",1.3072,471031.584,561932.416,385.71,212.29,848.44604884005,504.737442132916,103862,40162,8100,0,0,4770,0,0,0,0,0,0,0,0,8842,18441,0,66550,0,0,0,0,0,0,0,2677,9885,128131,25047,0,0,0,105000,630,13551,92,777,14542,3114,21403,14502,52,26,78,0.249315068493151,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"92","AUDI",2014-04-02,"2014","4","2","Mercredi",0,"Jour Ordinaire",1.3072,699412.8,834387.2,466.98,257.02,1300.12134706938,773.437420186407,103862,0,0,0,0,5790,0,0,0,0,0,0,0,0,8842,18441,2424,0,0,0,0,0,0,0,0,2677,9885,0,98500,0,0,0,46300,389,9761,95,777,14314,3105,21262,14617,56,23,79,0.252054794520548,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"93","AUDI",2014-04-03,"2014","4","3","Jeudi",0,"Jour Ordinaire",1.3072,695549.112,829777.888,522.45,287.55,1336.6809687038,795.186604986469,103862,0,15570,0,0,12340,0,0,0,0,0,0,0,0,8842,18441,265,84593,0,0,13408,0,0,0,0,2677,9885,51613,186828,0,0,13408,188600,1190,11221,78,777,15969,3606,22279,15375,60,11,71,0.254794520547945,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"94","AUDI",2014-04-04,"2014","4","4","Vendredi",0,"Jour Ordinaire",1.3072,731263.944,872385.056,580.5,319.5,1452.96997912001,864.366510704568,103862,63593,6400,0,0,12700,0,0,0,0,0,0,0,0,8842,18441,0,88000,0,0,12090,0,0,0,0,2677,9885,47846,36300,0,0,12090,84500,600,50410,265,777,16355,3550,22079,15190,57,18,75,0.257534246575342,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"95","AUDI",2014-04-05,"2014","4","5","Samedi",0,"Jour Ordinaire",1.3072,713235.984,850878.016,612.105,336.895,1823.00283285186,1084.49769801235,103862,9862,0,0,0,13670,0,0,0,0,0,0,0,0,8842,18441,58563,0,0,0,8588,0,0,0,0,2677,9885,35956,84000,0,0,8588,63670,416,28200,179,777,16850,3821,22326,15451,48,13,61,0.26027397260274,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"96","AUDI",2014-04-06,"2014","4","6","Dimanche",1,"Jour Ordinaire",1.3062,684455.088,816542.912,618.555,340.445,1844.53018209009,1097.30423910622,103862,0,0,0,0,9660,0,0,0,0,0,0,0,0,2682,18441,0,0,0,0,0,0,0,0,0,1629,9885,2666,0,0,0,0,103800,698,34608,236,1596,17960,4177,24055,16596,31,7,38,0.263013698630137,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"97","AUDI",2014-04-07,"2014","4","7","Lundi",0,"Jour Ordinaire",1.3062,870603.408,1038614.592,951.375,523.625,3362.14869208023,2000.12992367771,103862,13750,0,0,0,8090,0,0,0,0,0,0,0,0,2682,18441,0,0,0,0,4923,0,0,0,0,1629,9885,174478,41800,0,0,4923,48200,260,60392,310,1596,15652,3546,22905,15776,75,8,83,0.265753424657534,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"98","AUDI",2014-04-08,"2014","4","8","Mardi",0,"Jour Ordinaire",1.3062,839179.536,1001126.464,753.36,414.64,3452.10427846114,2053.6441720351,103862,0,0,0,0,7720,0,0,0,0,0,0,0,0,2682,18441,74500,0,0,0,4029,0,0,0,0,1629,9885,240090,0,0,0,4029,87900,536,35020,198,1596,14680,3408,21564,14703,151,14,165,0.268493150684932,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"99","AUDI",2014-04-09,"2014","4","9","Mercredi",0,"Jour Ordinaire",1.3062,833779.584,994684.416,664.995,366.005,3109.48270329949,1849.81985379699,103862,0,0,0,0,8210,0,0,0,0,0,0,0,0,2682,18441,2424,0,0,0,4807,0,0,0,0,1629,9885,218545,32300,0,0,4807,52100,380,22476,136,1596,14561,3295,20956,14457,87,13,100,0.271232876712329,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"100","AUDI",2014-04-10,"2014","4","10","Jeudi",0,"Jour Ordinaire",1.3062,912205.2,1088244.8,708.21,389.79,3400.49195647394,2022.94019101241,103862,74079,25400,0,0,2960,0,0,0,0,0,0,0,0,2682,18441,16068,19428,0,0,5454,0,0,0,0,1629,9885,113,143700,0,0,5454,34300,509,8260,39,1596,13799,2989,20484,13871,54,13,67,0.273972602739726,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"101","AUDI",2014-04-11,"2014","4","11","Vendredi",0,"Jour Ordinaire",1.3062,876510.888,1045662.112,781.74,430.26,2908.59196848147,1730.3106925735,103862,119966,14100,0,0,3460,0,0,0,0,0,0,0,0,2682,18441,77500,0,0,0,8458,0,0,0,0,1629,9885,41404,40200,0,0,8458,14200,106,35955,196,1596,14794,3300,22926,15502,76,30,106,0.276712328767123,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"102","AUDI",2014-04-12,"2014","4","12","Samedi",0,"Jour Ordinaire",1.3062,841610.016,1004025.984,803.67,442.33,2652.48586518142,1577.95411118448,103862,6059,0,0,0,3240,0,0,0,0,0,0,0,0,2682,18441,18506,0,0,0,3754,0,0,0,0,1629,9885,23300,1534,0,0,3754,133600,711,46131,238,1596,16166,3716,23189,15658,41,27,68,0.279452054794521,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"103","AUDI",2014-04-13,"2014","4","13","Dimanche",1,"Jour Ordinaire",1.3043,908859.528,1084253.472,947.505,521.495,2728.26869901772,1623.03704104244,103862,100059,0,0,0,2900,0,0,0,0,0,0,0,0,2667,18441,5195,0,0,0,0,0,0,0,0,258,9885,0,26669,0,0,0,129400,796,36218,197,0,18487,4184,25900,17609,26,4,30,0.282191780821918,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"104","AUDI",2014-04-14,"2014","4","14","Lundi",0,"Jour Ordinaire",1.3043,896437.632,1069434.368,781.74,430.26,2627.25694960132,1562.94552185214,103862,163141,0,0,0,2470,0,0,0,0,0,0,0,0,2667,18441,0,0,0,0,7755,0,0,0,0,258,9885,113,0,0,0,7755,13900,163,52689,331,0,15805,3522,23643,16042,63,10,73,0.284931506849315,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"105","AUDI",2014-04-15,"2014","4","15","Mardi",0,"Jour Ordinaire",1.3043,1109583.432,1323713.568,1057.155,581.845,3885.64589115064,2311.55648708005,103862,994473,0,0,0,2820,0,0,0,0,0,0,0,0,2667,18441,0,0,0,0,7892,0,0,0,0,258,9885,530,0,0,0,7892,78300,465,51541,311,0,15894,3492,23265,15651,69,20,89,0.287671232876712,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"106","AUDI",2014-04-16,"2014","4","16","Mercredi",0,"Jour Ordinaire",1.3043,1436272.776,1713448.224,1806.645,994.355,3269.83064813912,1945.21025798388,103862,0,0,0,0,3680,0,0,0,0,0,0,0,0,2667,18441,2424,0,0,0,9742,0,0,0,0,258,9885,8834,114114,0,0,9742,54000,599,51043,342,0,15619,3519,23541,15720,119,8,127,0.29041095890411,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"107","AUDI",2014-04-17,"2014","4","17","Jeudi",0,"Jour Ordinaire",1.3043,2778485.52,3314684.48,3488.805,1920.195,4056.54264439972,2413.22233869393,103862,200942,55718,0,0,2680,0,0,0,0,0,0,0,0,2667,18441,2311,25110,0,5093,0,0,0,0,0,258,9885,113,269950,0,0,0,96600,647,66534,461,0,15756,3500,26556,17358,123,22,145,0.293150684931507,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"108","AUDI",2014-04-18,"2014","4","18","Vendredi",0,"Jour Ordinaire",1.3043,3015545.784,3597493.216,7911.57,4354.43,4334.03119264078,2578.29925814196,103862,819120,53000,0,0,2680,0,0,0,0,0,0,0,0,2667,18441,34809,9200,0,0,0,0,0,0,0,258,9885,40324,64600,0,0,0,50400,250,74655,469,0,17456,3591,30990,18045,90,13,103,0.295890410958904,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"109","AUDI",2014-04-19,"2014","4","19","Samedi",0,"Jour Ordinaire",1.3043,2526036.624,3013517.376,10649.595,5861.405,3599.3104828621,2141.21660304237,103862,67000,0,0,0,2000,0,0,0,0,0,0,0,0,2667,18441,3605,0,0,0,0,0,0,0,0,258,9885,66372,0,0,0,0,46540,383,83933,478,0,17471,3890,30392,17659,37,17,54,0.298630136986301,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"110","AUDI",2014-04-20,"2014","4","20","Dimanche",1,"Pâcques",1.3125,3006948.36,3587236.64,10688.295,5882.705,4195.96783195256,2496.16587132106,103862,0,0,0,0,3570,0,0,0,0,0,0,0,0,2180,18441,0,0,0,0,0,0,0,0,0,0,9885,7108,0,0,0,0,80130,425,64639,357,2016,17817,3930,29942,17123,18,10,28,0.301369863013699,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"111","AUDI",2014-04-21,"2014","4","21","Lundi",0,"Jour Ordinaire",1.3125,2655422.976,3167873.024,9131.265,5025.735,3490.3713602636,2076.40911862572,103862,0,0,0,0,1980,0,0,0,0,0,0,0,0,2180,18441,0,0,0,0,0,0,0,0,0,0,9885,5365,0,0,0,0,0,0,0,0,2016,19175,4163,32087,18789,48,10,58,0.304109589041096,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"112","AUDI",2014-04-22,"2014","4","22","Mardi",0,"Jour Ordinaire",1.3125,2429902.704,2898831.296,6368.085,3504.915,3690.39998696128,2195.40541489084,103862,0,0,0,0,1890,0,0,0,0,0,0,0,0,2180,18441,0,0,0,0,0,0,0,0,0,0,9885,530,0,0,0,0,0,0,0,0,2016,16464,3503,28395,16907,90,18,108,0.306849315068493,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"113","AUDI",2014-04-23,"2014","4","23","Mercredi",0,"Jour Ordinaire",1.3125,2014829.616,2403656.384,4119.615,2267.385,3353.81448909552,1995.17193689414,103862,1142620,0,0,0,3180,0,0,0,0,0,0,0,0,2180,18441,2424,2859,0,0,0,0,0,0,0,0,9885,1658,0,0,0,0,0,0,0,0,2016,15494,3361,25340,15524,101,15,116,0.30958904109589,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"114","AUDI",2014-04-24,"2014","4","24","Jeudi",0,"Jour Ordinaire",1.3125,1750046.376,2087774.624,3559.11,1958.89,3031.36083939258,1803.3454435302,103862,7848,6200,0,0,3180,0,0,0,0,0,0,0,0,2180,18441,1429,70943,0,0,0,0,0,0,0,0,9885,1739,19000,0,0,0,0,0,0,0,2016,15275,3296,24051,15079,78,14,92,0.312328767123288,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"115","AUDI",2014-04-25,"2014","4","25","Vendredi",0,"Jour Ordinaire",1.3125,1841148.792,2196458.208,3628.125,1996.875,3511.24966375691,2088.82954478681,103862,969770,74500,0,0,2680,0,0,0,0,0,0,0,0,2180,18441,0,108000,0,0,0,0,0,0,0,0,9885,5340,48000,0,0,0,0,0,0,0,2016,15898,3333,24902,15537,113,18,131,0.315068493150685,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"116","AUDI",2014-04-26,"2014","4","26","Samedi",0,"Jour Ordinaire",1.3125,1676830.104,2000428.896,3598.455,1980.545,2793.93749331137,1662.10316587742,103862,237000,0,0,0,1850,0,0,0,0,0,0,0,0,2180,18441,2849,0,0,0,0,0,0,0,0,0,9885,16422,0,0,0,0,0,0,0,0,2016,16991,3800,25513,15939,33,15,48,0.317808219178082,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"117","AUDI",2014-04-27,"2014","4","27","Dimanche",1,"Jour Ordinaire",1.3118,1706491.08,2035813.92,4260.225,2344.775,2768.79326498535,1647.14495668188,103862,94000,0,0,0,2520,0,0,0,0,0,0,0,0,768,18441,0,4660,0,0,0,0,0,0,0,2031,9885,0,0,0,0,0,0,0,0,0,1712,18459,4058,28135,17207,43,14,57,0.320547945205479,0,0,0,0,0,0,0,0,0,0,0,0,0,0
