DateYear;Semaine;ConfigStarted;ConfigCompleted;UniqueVisitor;UtileVisitor;Nombre_inscription;TTC_Gazole;Budget_displayBRAND;Budget_displayROI;PRESSE_InvestissementsEnEuros_QUOT_AUTO;PRESSE_InvestissementsEnEuros_NON_QUOT_AUTO;PRESSE_InvestissementsEnEuros_QUOT_NON_AUTO;PRESSE_InvestissementsEnEuros_NON_QUOT_NON_AUTO;Presse Totale Inv;Presse Totale quo Inv;Presse Totale nonquo Inv;RADIO_InvestissementsEnEuros;MOBILE_Volume_Achete;MOBILE_Net_Budget_LC;Investissement_Affichage;INTERNET_DISPLAY_InvestissementsEnEuros_BMW;PRESS INV BMW;RADIO_InvBMW;TV GRP BMW;TV INV BMW;Inv_aff_BMW;display_invMERCEDES;Press inv Mercedes;RADIO_InvMERCEDES;Investissement_Affichage_MERCEDES;TV INV MERCEDES;TV GRP MERCEDES;IsMondialAuto2014;IsOPO;IsPrimeAlaCasse;IsJourdelan;IsPentecôte;IsAsscention;IsPâcques;IsF?tedutravail;Is08Mais;Is14Juillet;Is15ao?t;IspremierNovembre;Is11Novembre;IsNoël
2014;29;14043;3128;17215;11817;82;1.2995;1228.1798603486;730.639693636405;0;0;0;0;0;0;0;8630;0;0;1755;6167;5045;0;0;0;0;60959;113;0;342;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;29;12952;2779;16339;11176;95;1.2995;1318.69452255143;784.486534149413;0;0;0;0;0;0;0;8610;0;0;1755;6167;3624;0;0;0;0;60959;76510;0;342;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;29;13035;2832;16593;11025;19;1.2995;1166.77988004998;694.113070587945;0;0;0;0;0;0;0;3240;0;0;1755;6167;2849;0;0;0;0;60959;94320;0;342;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;29;16371;3642;19544;12991;16;1.3002;2095.36187630504;1246.52309387844;0;0;0;0;0;0;0;2890;0;0;901;6167;0;0;0;0;0;60959;17224;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;30;16575;3682;47612;14194;90;1.3002;9374.24971485688;5576.70676816844;0;0;0;0;0;0;0;9180;0;0;901;6167;0;0;0;0;0;60959;17337;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;30;15518;3501;19601;12972;93;1.3002;1413.43495943069;840.847272516186;0;0;0;0;0;0;0;11900;0;0;901;6167;0;0;0;0;0;60959;113;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;30;15786;3596;19288;13284;88;1.3002;1283.79215185541;763.723241853377;0;0;0;0;0;0;0;15970;0;0;901;6167;2424;0;0;0;0;60959;4640;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;30;15026;3445;18297;12459;86;1.3002;1304.95161663379;776.310929831585;0;0;0;0;0;0;0;7670;0;0;901;6167;39595;0;0;0;0;60959;120;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;30;14428;3183;17384;12335;67;1.3002;1321.85130795954;786.364494208785;0;14100;0;0;14 100;0;14100;10080;0;0;901;6167;25625;0;0;0;0;60959;19924;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;30;13971;3294;16177;11325;3;1.3002;1330.34604911871;791.417984563444;3 417;0;0;0;3 417;3417;0;4440;0;0;901;6167;2849;0;0;0;0;60959;84288;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;30;13758;3047;16410;11423;2;1.2953;2005.17442414029;1192.87090941679;0;0;0;0;0;0;0;4760;0;0;604;6167;0;0;0;0;0;60959;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;31;19564;4470;49180;15460;94;1.2953;9467.69452278749;5632.29674162637;0;0;0;0;0;0;0;1700;0;0;604;6167;0;0;0;0;0;60959;113;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;31;16864;3857;20615;13918;59;1.2953;1333.81376588336;793.480916546242;0;0;0;0;0;0;0;1730;0;0;604;6167;0;0;0;0;0;60959;131;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;31;16188;3761;18905;12833;40;1.2953;1281.08047110406;762.110072921556;0;0;0;0;0;0;0;2260;0;0;604;6167;2424;0;0;0;0;60959;2718;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;31;14459;3331;17049;11664;32;1.2953;1083.44841657479;644.53948864816;0;0;0;0;0;0;0;2050;0;0;604;6167;8900;0;0;0;0;60959;131;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;31;13325;2978;16279;12124;25;1.2953;851.599853221248;506.613628790312;0;0;0;0;0;0;0;1440;0;0;604;2698;0;0;0;0;0;23714;2700;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;31;13828;3174;16460;12279;14;1.2953;925.218391116621;550.409026932217;0;0;0;0;0;0;0;1420;0;0;604;2698;0;0;0;0;0;23714;120;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;31;14117;3005;16676;12507;16;1.3023;1545.08703468937;919.166609153324;0;0;0;0;0;0;0;1800;0;0;241;2698;0;0;0;0;0;23714;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;32;15675;3588;43769;13949;28;1.3023;8629.87692184082;5133.8821241573;0;0;0;0;0;0;0;960;0;0;241;2698;0;0;0;0;0;23714;113;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;32;13375;2923;14769;11443;31;1.3023;809.09658464547;481.328590227688;0;0;0;0;0;0;0;1210;0;0;241;2698;0;0;0;0;0;23714;113;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;32;12554;2920;11639;9390;16;1.3023;1031.28060345818;613.505047990276;0;0;0;0;0;0;0;1730;0;0;241;2698;0;0;0;0;0;23714;2700;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;32;17495;4029;21746;16635;37;1.3023;1051.80417061049;625.714442803372;0;0;0;0;0;0;0;2310;0;0;241;2698;0;0;0;0;0;23714;11443;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;32;16455;3791;20541;15650;35;1.3023;1059.72117781217;630.424241345996;0;0;0;0;0;0;0;2260;0;0;241;2698;0;0;0;0;0;23714;2700;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;32;13127;2998;16068;12208;20;1.3023;1036.38117986231;616.539362182841;0;0;0;0;0;0;0;1300;0;0;241;2698;0;0;0;0;0;23714;120;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;32;14009;3179;16876;12693;24;1.3025;1650.19467716685;981.694760100854;0;0;0;0;0;0;0;1970;0;0;0;2698;0;0;0;0;0;23714;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;33;15750;3646;44538;14560;28;1.3025;8867.95475182702;5275.51375188434;0;0;0;0;0;0;0;1730;0;0;0;2698;0;0;0;0;0;23714;113;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;33;14637;3339;18139;13457;27;1.3025;1089.26690490689;648.000886013187;0;0;0;0;0;0;0;1920;0;0;0;2698;0;0;0;0;0;23714;113;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;33;14133;3299;16813;12666;24;1.3025;1806.51697514993;1074.69032173991;0;0;0;0;0;0;0;2800;0;0;0;2698;0;0;0;0;0;23714;2700;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;33;13510;3073;22103;11859;28;1.3025;0;0;0;0;0;0;0;0;0;2090;0;0;0;2698;0;0;0;0;0;23714;113;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;33;13312;2847;15121;11179;15;1.3025;0;0;0;0;0;0;0;0;0;2560;0;0;0;2698;0;0;0;0;0;23714;2700;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
2014;33;11793;2552;13997;10193;25;1.3025;0;0;0;0;0;0;0;0;0;1740;0;0;0;2698;0;0;0;0;0;23714;120;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;33;12711;2915;15173;11110;22;1.2966;0;0;0;0;0;0;0;0;0;2130;0;0;0;2698;0;0;0;0;0;23714;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;34;16039;3289;17990;13788;27;1.2966;0;0;0;0;0;0;0;0;0;1100;0;0;0;2698;9200;0;0;0;0;23714;113;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;34;16036;3636;18058;14077;37;1.2966;0;0;0;0;0;0;0;0;0;1200;0;0;0;2698;0;0;0;0;0;23714;113;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;34;15482;3452;17282;13361;37;1.2966;0;0;0;0;0;0;0;0;0;2430;0;0;0;2698;0;0;0;0;0;23714;2700;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;34;15281;3462;17158;13182;28;1.2966;0;0;0;0;0;0;0;0;0;7910;0;0;0;2698;0;0;0;0;0;23714;6913;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;34;15594;3550;17784;13571;31;1.2966;0;0;0;0;0;0;0;0;0;8790;0;0;0;2698;0;0;0;0;0;23714;113;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;34;15159;3444;16297;12341;24;1.2966;0;0;0;0;0;0;0;0;0;3870;0;0;0;2698;0;0;0;0;0;23714;120;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;34;15573;3457;18142;13949;29;1.299;0;0;0;0;0;0;0;0;0;4560;0;0;19555;2698;0;0;0;0;0;23714;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;35;18608;4136;21332;16339;42;1.299;0;0;0;0;0;0;0;0;0;28810;0;0;19555;2698;0;0;0;0;0;23714;120;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;35;18207;4066;20239;15611;40;1.299;0;0;0;0;0;0;0;0;0;30130;0;0;19555;2698;28600;0;0;0;0;23714;113;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;35;16989;3816;19075;14475;33;1.299;2159.433276223;1284.63893465897;0;0;0;0;0;0;0;30890;0;0;19555;2698;0;0;0;0;0;23714;1658;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;35;16305;3737;18265;13821;29;1.299;2138.16604307916;1271.98713567548;0;0;0;0;0;0;0;23330;0;0;19555;2698;0;0;0;0;0;23714;6913;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;35;15772;3700;18528;13853;24;1.299;2151.25125563976;1279.7714806278;0;0;0;0;0;0;0;23920;0;0;19555;2698;56150;0;0;0;0;23714;47583;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;35;16091;3562;17851;13175;17;1.299;2159.30241373014;1284.56108504202;0;0;0;0;0;0;0;5430;0;0;19555;2698;0;0;0;0;0;23714;2366;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;35;17400;3918;19347;15279;20;1.2881;1436.27393125737;854.434093076555;0;0;0;0;0;0;0;6970;0;0;39178;2698;0;0;0;0;0;23714;0;0;5547;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;36;17626;3908;20315;16138;37;1.2881;817.281163556871;486.197566198904;0;0;0;0;0;0;0;3200;0;0;39178;6237;71534;0;0;0;0;28560;13620;0;5547;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;36;16515;3736;18632;14735;40;1.2881;919.467911414032;546.98808765141;1 800;0;0;0;1 800;1800;0;2370;0;0;39178;6237;0;0;0;0;0;28560;120;0;5547;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;36;16068;3492;18197;14355;41;1.2881;1917.92489503654;1140.96648460706;30 822;0;0;63900;94 722;30822;63900;3200;0;0;39178;6237;3400;0;0;0;0;28560;2812;0;5547;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;36;15964;3551;18817;15551;34;1.2881;1504.31791202847;894.913207634159;0;0;0;0;0;0;0;3690;0;0;39178;6237;0;0;0;0;0;28560;38189;0;5547;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;36;16377;3735;19128;14594;30;1.2881;2245.15861277692;1335.63662291195;61 053;33720;0;0;94 773;61053;33720;3490;0;0;39178;6237;17400;0;0;0;0;28560;99444;0;5547;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;36;17020;3805;18572;14309;25;1.2881;1910.15994450136;1136.34714401755;0;0;0;0;0;0;0;2090;0;0;39178;6237;1627;158775;0;0;0;28560;74820;158775;5547;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;36;18306;4112;20466;15507;19;1.2994;2239.90386906372;1332.51059515274;58 954;0;0;0;58 954;58954;0;3760;0;0;158758;6237;0;215670;0;0;586;28560;2719;215670;8024;113045;915;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;37;17836;3896;50188;16170;54;1.2994;19052.2113432637;11334.090639613;56 647;3388;0;0;60 035;56647;3388;10750;0;0;158758;6237;21900;311680;0;0;586;28560;1888;311680;8024;109172;719;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;37;16198;3624;20137;15162;42;1.2994;1913.78559487943;1138.50403012763;0;0;0;0;0;0;0;22390;0;0;158758;6237;2016;311605;0;0;586;28560;11581;311605;8024;139510;728;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;37;17226;4116;20964;15614;56;1.2994;5599.18901888424;3330.93700804437;978 875;0;0;17365;996 240;978875;17365;41520;0;0;158758;6237;7683;0;0;0;586;28560;51875;0;8024;54816;380;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;37;17611;4089;21109;15639;116;1.2994;12150.4157369744;7228.23775102305;0;102700;0;0;102 700;0;102700;37005;0;0;158758;6237;6298;0;0;0;586;28560;54475;0;8024;121281;999;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;37;17056;4008;20564;15253;69;1.2994;4536.80260033713;2698.92722476196;54 032;103600;0;0;157 632;54032;103600;39935;0;0;158758;6237;54300;0;0;0;586;28560;145050;0;8024;174937;935;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;37;18140;4274;21441;18835;62;1.2994;3734.26071769672;2221.49800271272;170 417;0;0;31000;201 417;170417;31000;11450;0;0;158758;6237;17187;216885;0;0;586;28560;98620;216885;8024;39096;383;0;1;0;0;0;0;0;0;0;0;0;0;0;0
2014;37;20251;4808;23977;18202;62;1.2936;4808.73682092819;2860.69989506574;157 220;0;0;0;157 220;157220;0;3480;0;0;77204;6237;0;221750;0;0;439;28560;36544;221750;1612;102756;595;0;1;0;0;0;0;0;0;0;0;0;0;0;0
2014;38;19148;4652;36706;17822;135;1.2936;15040.3050180993;8947.4222834945;64 000;8400;0;0;72 400;64000;8400;20650;86054.380952381;933.332380952381;77204;6237;4183;711059;0;0;439;28560;58611;711059;1612;23170;149;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;38;18458;4644;23991;17286;168;1.2936;14829.6148796219;8822.08349298084;814 620;1136;0;0;815 756;814620;1136;41660;86054.380952381;933.332380952381;77204;6237;4183;629134;0;0;439;28560;40168;629134;1612;123253;680;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;38;19701;6184;25005;18143;280;1.2936;49343.0208396699;29353.9820944129;32 000;0;0;0;32 000;32000;0;61365;86054.380952381;933.332380952381;77204;6237;7025;51899;0;0;439;28560;188955;51899;1612;145861;715;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;38;19532;6401;26865;19108;149;1.2936;15689.0469010827;9333.3564499264;958 620;105000;0;0;1 063 620;958620;105000;69175;86054.380952381;933.332380952381;77204;6237;57148;0;0;0;439;28560;25784;0;1612;37190;225;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;38;19777;6101;27409;21734;156;1.2936;10986.863796006;6536.04496955379;156 846;53000;0;0;209 846;156846;53000;73805;86054.380952381;933.332380952381;77204;6237;22626;0;0;0;439;28560;76040;0;1612;131655;728;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;38;19358;4852;22634;16739;102;1.2936;4271.26549812266;2540.96017671412;328 000;0;0;0;328 000;328000;0;21605;86054.380952381;933.332380952381;77204;6237;7121;78670;0;0;439;28560;44543;78670;1612;78635;492;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;38;21941;5360;25763;19408;58;1.2868;4212.76934145017;2506.16102768886;80 084;0;0;0;80 084;80084;0;6790;86054.380952381;933.332380952381;74138;6237;0;79090;0;0;183719;28560;0;79090;5761;137698;1228;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;39;18642;4614;23316;17098;136;1.2868;16283.7836372133;9687.16315260056;64 000;0;0;0;64 000;64000;0;8270;86054.380952381;933.332380952381;74138;6237;101801;454364;0;0;183719;28560;23189;454364;5761;121876;721;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;39;17453;4357;21605;15979;192;1.2868;9582.0821950249;5700.34554823651;31 549;0;0;0;31 549;31549;0;9500;86054.380952381;933.332380952381;74138;6237;106150;346532;1112;227688;183719;28560;39588;346532;5761;152290;887;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;39;17557;4253;21991;16352;138;1.2868;11205.1490072547;6665.90204099841;958 620;79500;0;0;1 038 120;958620;79500;9570;86054.380952381;933.332380952381;74138;6237;347269;83798;694;163291;183719;28560;182150;83798;5761;79793;472;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;39;16091;3882;20170;14630;162;1.2868;12771.0308510838;7597.43940582814;161 479;62600;0;0;224 079;161479;62600;3640;86054.380952381;933.332380952381;74138;6237;256301;0;595;115876;183719;28560;56291;0;5761;179624;1046;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;39;16486;3912;19601;14383;110;1.2868;10417.6638735826;6197.43002367831;156 646;185600;0;0;342 246;156646;185600;3210;86054.380952381;933.332380952381;74138;6237;256239;0;556;96808;183719;28560;150159;0;5761;67404;399;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;39;17272;4210;19628;14476;53;1.2868;6874.20686862717;4089.44044975747;67 000;0;0;0;67 000;67000;0;2560;86054.380952381;933.332380952381;74138;6237;115882;79865;1234;219724;183719;28560;466817;79865;5761;127281;692;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;39;19740;4842;23264;17400;21;1.2886;4900.83664549102;2915.48974285192;94 000;0;0;0;94 000;94000;0;4190;86054.380952381;933.332380952381;51741;6237;659;96000;2076;335600;108488;28560;5942;96000;5999;80115;529;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;40;18901;4618;23917;17161;134;1.2886;8908.0294241058;5299.3540274186;220 890;0;0;0;220 890;220890;0;2650;86054.380952381;933.332380952381;51741;6237;0;120470;100;21553;108488;28560;37238;120470;5999;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;40;16968;4088;20476;15285;83;1.2886;8016.50908096408;4768.9918456134;797 377;0;0;0;797 377;797377;0;3640;86054.380952381;933.332380952381;51741;6237;64600;122595;154;36250;108488;28560;98578;122595;5999;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;40;16237;3949;18997;14378;97;1.2886;7249.0589475091;4312.43857642886;16 644;103500;0;0;120 144;16644;103500;0;86054.380952381;933.332380952381;51741;16852;115454;0;602;110320;108488;44246;106619;0;5999;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;40;17648;4273;21368;15920;107;1.2886;8762.66683030226;5212.87835359289;215 400;681;0;0;216 081;215400;681;3330;86054.380952381;933.332380952381;51741;16852;159490;0;408;76560;108488;44246;276218;0;5999;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;40;17577;4167;21631;15955;112;1.2886;7852.30157451182;4671.30540238103;794 110;104145;0;0;898 255;794110;104145;4470;86054.380952381;933.332380952381;51741;16852;548111;0;449;90160;108488;44246;495811;0;5999;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;40;18770;4555;22398;16577;68;1.2886;4731.9248275798;2815.00472198926;0;86600;0;0;86 600;0;86600;2130;86054.380952381;933.332380952381;51741;16852;4170;85341;140;21903;108488;44246;6719;85341;5999;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;40;21017;5259;25202;18978;113;1.2776;4767.55672323149;2836.20200600533;0;0;0;0;0;0;0;3000;86054.380952381;933.332380952381;17103;16852;0;93944;1568;156635;18534;44246;2595;93944;13147;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;41;18549;4652;23944;17346;158;1.2776;8986.20358739404;5345.8595503955;0;6001;0;0;6 001;0;6001;18930;0;0;17103;16852;128000;115955;139;31563;18534;44246;150646;115955;13147;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;41;19714;5605;29271;21058;171;1.2776;7469.37019682945;4443.50093049025;790 420;0;0;0;790 420;790420;0;19493;0;0;17103;16852;45591;108177;234;39741;18534;44246;25519;108177;13147;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;41;18688;5236;26577;19369;194;1.2776;7016.07473215798;4173.83712136352;34 460;129700;121258;29900;315 318;155718;159600;18810;0;0;17103;16852;105675;11288;293;49585;18534;44246;215334;11288;13147;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;41;17368;4683;22316;16459;189;1.2776;6009.47960700929;3575.01737386677;1 780;124081;0;0;125 861;1780;124081;24174;0;0;17103;16852;58190;10220;785;62662;18534;44246;74462;10220;13147;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;41;19860;6312;24391;17533;192;1.2776;26980.46472143;16050.579491377;791 780;106131;0;0;897 911;791780;106131;26479;0;0;17103;16852;162857;9864;545;79991;18534;44246;40435;9864;13147;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;41;19487;4923;22600;17076;100;1.2776;4277.76868523294;2544.82889887063;3 214;0;0;0;3 214;3214;0;13978;0;0;17103;16852;38078;7287;383;49372;18534;44246;7468;7287;13147;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0
2014;41;22331;5631;25903;19989;115;1.2545;4351.84669283387;2588.89763385492;0;0;0;0;0;0;0;18839;0;0;7314;16852;13793;8144;1351;208883;428;44246;19046;8144;4595;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0
2014;42;18616;4587;22478;16885;154;1.2545;4542.86399808578;2702.53312804784;0;0;0;0;0;0;0;28840;0;0;7314;16852;94500;10495;305;49905;428;44246;119113;10495;4595;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;42;16780;4476;21237;15858;211;1.2545;6018.3853932671;3580.31539344279;0;0;0;0;0;0;0;27200;0;0;7314;16852;0;9185;342;45115;428;44246;29079;9185;4595;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;42;16937;4320;20795;15624;156;1.2545;6298.07729125878;3746.703077575;3 283;229600;0;0;232 883;3283;229600;28280;0;0;7314;16852;190971;10691;382;57634;428;44246;13356;10691;4595;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;42;16042;4087;19673;14777;247;1.2545;8630.37732087464;5134.17980970692;1 695;287100;0;0;288 795;1695;287100;22740;0;0;7314;16852;23871;13593;587;68191;428;44246;22641;13593;4595;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;42;16326;4057;19588;14852;188;1.2545;4484.70492694822;2667.93450997079;54 033;107700;0;0;161 733;54033;107700;26090;0;0;7314;16852;231164;13176;756;109910;428;44246;10204;13176;4595;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;42;16733;3989;19054;14751;103;1.2545;3262.8543999619;1941.06011353396;2 102;0;0;0;2 102;2102;0;9960;0;0;7314;16852;7802;9367;504;65505;428;44246;87030;9367;4595;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;42;20120;4867;22786;17800;65;1.2377;2855.80760731323;1698.90946974136;0;0;0;0;0;0;0;4410;0;0;42062;16852;0;0;1028;126757;0;44246;3476;0;8197;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;43;20350;4916;32901;18050;93;1.2377;8256.04419849841;4911.49040835711;0;0;0;0;0;0;0;29296;0;0;42062;16852;12600;0;0;0;0;44246;97595;0;8197;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;43;19404;4538;21697;16839;135;1.2377;6870.40102905456;4087.17636975654;23 142;0;0;0;23 142;23142;0;28435;0;0;42062;16852;0;0;0;0;0;44246;205620;0;8197;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;43;17587;4223;19936;15673;166;1.2377;6503.3384570226;3868.81219213625;50 712;140200;0;41630;232 542;50712;181830;29958;0;0;42062;16852;53424;0;0;0;0;44246;5580;0;8197;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;43;19274;5144;22685;17317;112;1.2377;5499.32533304685;3271.52846766583;1 413;150400;0;0;151 813;1413;150400;31860;0;0;42062;16852;8581;0;0;0;0;44246;279226;0;8197;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;43;18732;4829;22716;17271;218;1.2377;8388.31431533637;4990.17741566263;3 160;140675;0;0;143 835;3160;140675;29836;0;0;42062;16852;0;0;0;0;0;44246;703015;0;8197;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;43;19303;4761;21380;16384;66;1.2377;3664.7330870686;2180.13627029759;8 788;0;0;0;8 788;8788;0;8261;0;0;42062;16852;5975;0;0;0;0;44246;89461;0;8197;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;43;27939;6760;29877;24063;65;1.2367;3396.78176657391;2020.73301265083;0;0;0;0;0;0;0;13402;0;0;20146;16852;73772;0;0;0;4595;44246;4892;0;2670;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;44;21036;5046;23645;18526;124;1.2367;5308.32101278565;3157.90069819625;0;0;0;0;0;0;0;13776;0;0;20146;16852;0;0;0;0;4595;44246;120;0;2670;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;44;19591;4566;21542;16897;105;1.2367;5940.22015599481;3533.81518052004;5 021;15372;0;0;20 393;5021;15372;13040;0;0;20146;16852;30750;0;0;0;4595;44246;1491;0;2670;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;44;18553;4467;21252;16549;82;1.2367;4712.14640194302;2803.23860913038;46 233;50630;0;0;96 863;46233;50630;16688;0;0;20146;16852;97362;0;0;0;4595;44246;4555;0;2670;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;44;17840;4203;19921;15703;91;1.2367;6193.32570215448;3684.38674147308;1 751;182800;0;0;184 551;1751;182800;17110;0;0;20146;16852;84285;0;0;0;4595;44246;58895;0;2670;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;44;16971;3930;17869;14081;76;1.2367;6012.99278019272;3577.10734770636;3 160;94820;0;0;97 980;3160;94820;17691;0;0;20146;16852;9000;0;0;0;4595;44246;552526;0;2670;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;44;17284;4093;18189;14622;31;1.2367;3036.1198625634;1806.17656895718;5 014;9085;0;0;14 099;5014;9085;8133;0;0;20146;48301;68576;0;0;0;4595;44847;117165;0;2670;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
